experiment,functional_name,x_value,score
riemann_sweep,symmetry_pair_penalty,-0.2,1.9488906186566
riemann_sweep,symmetry_pair_penalty,-0.19,2.0315477753798046
riemann_sweep,symmetry_pair_penalty,-0.18000000000000002,2.1237521482677075
riemann_sweep,symmetry_pair_penalty,-0.17,2.2273525432038124
riemann_sweep,symmetry_pair_penalty,-0.16,2.3447522489517865
riemann_sweep,symmetry_pair_penalty,-0.15000000000000002,2.4791193810869037
riemann_sweep,symmetry_pair_penalty,-0.14,2.6347197068679833
riemann_sweep,symmetry_pair_penalty,-0.13,2.8174327123889706
riemann_sweep,symmetry_pair_penalty,-0.12000000000000001,3.035573365638555
riemann_sweep,symmetry_pair_penalty,-0.11000000000000001,3.3012400312261634
riemann_sweep,symmetry_pair_penalty,-0.1,3.6326008153447815
riemann_sweep,symmetry_pair_penalty,-0.09000000000000001,4.05792361441952
riemann_sweep,symmetry_pair_penalty,-0.08000000000000002,4.6230027052963525
riemann_sweep,symmetry_pair_penalty,-0.07,5.405569910653586
riemann_sweep,symmetry_pair_penalty,-0.06,6.544976549753525
riemann_sweep,symmetry_pair_penalty,-0.05000000000000002,8.30754599802346
riemann_sweep,symmetry_pair_penalty,-0.04000000000000001,11.240460324453204
riemann_sweep,symmetry_pair_penalty,-0.03,16.547915346820634
riemann_sweep,symmetry_pair_penalty,-0.020000000000000018,26.880059265558906
riemann_sweep,symmetry_pair_penalty,-0.010000000000000009,45.71499291286777
riemann_sweep,symmetry_pair_penalty,0.0,60.59751279284282
riemann_sweep,symmetry_pair_penalty,0.009999999999999981,45.71499291286778
riemann_sweep,symmetry_pair_penalty,0.01999999999999999,26.880059265558916
riemann_sweep,symmetry_pair_penalty,0.03,16.547915346820634
riemann_sweep,symmetry_pair_penalty,0.03999999999999998,11.240460324453204
riemann_sweep,symmetry_pair_penalty,0.04999999999999999,8.30754599802346
riemann_sweep,symmetry_pair_penalty,0.06,6.544976549753517
riemann_sweep,symmetry_pair_penalty,0.07,5.405569910653579
riemann_sweep,symmetry_pair_penalty,0.08000000000000002,4.623002705296348
riemann_sweep,symmetry_pair_penalty,0.08999999999999997,4.057923614419523
riemann_sweep,symmetry_pair_penalty,0.09999999999999998,3.6326008153447815
riemann_sweep,symmetry_pair_penalty,0.10999999999999999,3.3012400312261634
riemann_sweep,symmetry_pair_penalty,0.12,3.0355733656385557
riemann_sweep,symmetry_pair_penalty,0.13,2.817432712388971
riemann_sweep,symmetry_pair_penalty,0.14,2.6347197068679833
riemann_sweep,symmetry_pair_penalty,0.15000000000000002,2.4791193810869037
riemann_sweep,symmetry_pair_penalty,0.15999999999999998,2.3447522489517874
riemann_sweep,symmetry_pair_penalty,0.16999999999999998,2.2273525432038137
riemann_sweep,symmetry_pair_penalty,0.18,2.1237521482677084
riemann_sweep,symmetry_pair_penalty,0.19,2.031547775379805
riemann_sweep,symmetry_pair_penalty,0.2,1.9488906186566006
riemann_sweep,entropy_plus_resolution,-0.2,28.995935234223758
riemann_sweep,entropy_plus_resolution,-0.19,31.656978554693403
riemann_sweep,entropy_plus_resolution,-0.18000000000000002,34.77298597999272
riemann_sweep,entropy_plus_resolution,-0.17,38.45274730889756
riemann_sweep,entropy_plus_resolution,-0.16,42.83940193302129
riemann_sweep,entropy_plus_resolution,-0.15000000000000002,48.124253842493715
riemann_sweep,entropy_plus_resolution,-0.14,54.56749417389865
riemann_sweep,entropy_plus_resolution,-0.13,62.53005164631611
riemann_sweep,entropy_plus_resolution,-0.12000000000000001,72.52390319301817
riemann_sweep,entropy_plus_resolution,-0.11000000000000001,85.29403403050334
riemann_sweep,entropy_plus_resolution,-0.1,101.95671633309479
riemann_sweep,entropy_plus_resolution,-0.09000000000000001,124.24232497201896
riemann_sweep,entropy_plus_resolution,-0.08000000000000002,154.9417432968847
riemann_sweep,entropy_plus_resolution,-0.07,198.77153464917689
riemann_sweep,entropy_plus_resolution,-0.06,264.15500597278066
riemann_sweep,entropy_plus_resolution,-0.05000000000000002,367.1432079349154
riemann_sweep,entropy_plus_resolution,-0.04000000000000001,540.6477926518583
riemann_sweep,entropy_plus_resolution,-0.03,857.0097239377089
riemann_sweep,entropy_plus_resolution,-0.020000000000000018,1475.3340827040283
riemann_sweep,entropy_plus_resolution,-0.010000000000000009,2604.4058992870177
riemann_sweep,entropy_plus_resolution,0.0,3497.001998344946
riemann_sweep,entropy_plus_resolution,0.009999999999999981,2604.4058992870177
riemann_sweep,entropy_plus_resolution,0.01999999999999999,1475.3340827040288
riemann_sweep,entropy_plus_resolution,0.03,857.0097239377089
riemann_sweep,entropy_plus_resolution,0.03999999999999998,540.6477926518583
riemann_sweep,entropy_plus_resolution,0.04999999999999999,367.1432079349154
riemann_sweep,entropy_plus_resolution,0.06,264.1550059727802
riemann_sweep,entropy_plus_resolution,0.07,198.77153464917652
riemann_sweep,entropy_plus_resolution,0.08000000000000002,154.94174329688448
riemann_sweep,entropy_plus_resolution,0.08999999999999997,124.24232497201909
riemann_sweep,entropy_plus_resolution,0.09999999999999998,101.95671633309479
riemann_sweep,entropy_plus_resolution,0.10999999999999999,85.29403403050334
riemann_sweep,entropy_plus_resolution,0.12,72.52390319301821
riemann_sweep,entropy_plus_resolution,0.13,62.530051646316124
riemann_sweep,entropy_plus_resolution,0.14,54.56749417389866
riemann_sweep,entropy_plus_resolution,0.15000000000000002,48.124253842493715
riemann_sweep,entropy_plus_resolution,0.15999999999999998,42.83940193302135
riemann_sweep,entropy_plus_resolution,0.16999999999999998,38.452747308897614
riemann_sweep,entropy_plus_resolution,0.18,34.77298597999276
riemann_sweep,entropy_plus_resolution,0.19,31.6569785546934
riemann_sweep,entropy_plus_resolution,0.2,28.995935234223772
offline_pair_test,entropy_spread_minus_concentration,0.0,4.344823711393932
offline_pair_test,entropy_spread_minus_concentration,0.01,4.3442729889424685
offline_pair_test,entropy_spread_minus_concentration,0.02,4.343178905503862
offline_pair_test,entropy_spread_minus_concentration,0.03,4.34174985195503
offline_pair_test,entropy_spread_minus_concentration,0.04,4.340027745704322
offline_pair_test,entropy_spread_minus_concentration,0.05,4.33803035112005
offline_pair_test,entropy_spread_minus_concentration,0.06,4.3357659948900595
offline_pair_test,entropy_spread_minus_concentration,0.07,4.333237971181728
offline_pair_test,entropy_spread_minus_concentration,0.08,4.33044627325635
offline_pair_test,entropy_spread_minus_concentration,0.09,4.327388327488148
offline_pair_test,entropy_spread_minus_concentration,0.1,4.324059234937531
offline_pair_test,entropy_spread_minus_concentration,0.11,4.320451670756688
offline_pair_test,entropy_spread_minus_concentration,0.12,4.316555414512133
offline_pair_test,entropy_spread_minus_concentration,0.13,4.312356279589893
offline_pair_test,entropy_spread_minus_concentration,0.14,4.307833712141644
offline_pair_test,entropy_spread_minus_concentration,0.15,4.302954461114363
offline_pair_test,entropy_spread_minus_concentration,0.16,4.297647970362586
offline_pair_test,entropy_spread_minus_concentration,0.17,4.292548169961814
offline_pair_test,entropy_spread_minus_concentration,0.18,4.288425631565044
offline_pair_test,entropy_spread_minus_concentration,0.19,4.28379760403123
offline_pair_test,entropy_spread_minus_concentration,0.2,4.278744080654252
offline_pair_test,entropy_spread_minus_concentration,0.21,4.273277842753536
offline_pair_test,entropy_spread_minus_concentration,0.22,4.267389635112927
offline_pair_test,entropy_spread_minus_concentration,0.23,4.261052744225309
offline_pair_test,entropy_spread_minus_concentration,0.24,4.254211345259887
offline_pair_test,entropy_spread_minus_concentration,0.25,4.246642920330584
offline_pair_test,spectral_entropy,0.0,4.330799256682836
offline_pair_test,spectral_entropy,0.01,4.328601436667739
offline_pair_test,spectral_entropy,0.02,4.325669901364963
offline_pair_test,spectral_entropy,0.03,4.322212987846879
offline_pair_test,spectral_entropy,0.04,4.3182725600317475
offline_pair_test,spectral_entropy,0.05,4.313866329110205
offline_pair_test,spectral_entropy,0.06,4.309002568902813
offline_pair_test,spectral_entropy,0.07,4.303684521018056
offline_pair_test,spectral_entropy,0.08,4.29791212646472
offline_pair_test,spectral_entropy,0.09,4.291682759668939
offline_pair_test,spectral_entropy,0.1,4.284991470045484
offline_pair_test,spectral_entropy,0.11,4.277830881401401
offline_pair_test,spectral_entropy,0.12,4.27019072225663
offline_pair_test,spectral_entropy,0.13,4.2620567552472615
offline_pair_test,spectral_entropy,0.14,4.253408376069771
offline_pair_test,spectral_entropy,0.15,4.244212283508779
offline_pair_test,spectral_entropy,0.16,4.234397871547418
offline_pair_test,spectral_entropy,0.17,4.224680621149984
offline_pair_test,spectral_entropy,0.18,4.215912816024278
offline_pair_test,spectral_entropy,0.19,4.2064485185614
offline_pair_test,spectral_entropy,0.2,4.19636765180605
offline_pair_test,spectral_entropy,0.21,4.1856829274387035
offline_pair_test,spectral_entropy,0.22,4.174385021208629
offline_pair_test,spectral_entropy,0.23,4.162447151172728
offline_pair_test,spectral_entropy,0.24,4.149813424657102
offline_pair_test,spectral_entropy,0.25,4.136261256519788
offline_pair_test,resolution_cost,0.0,1.6668827404951554
offline_pair_test,resolution_cost,0.01,1.6719778200659654
offline_pair_test,resolution_cost,0.02,1.6774891323831118
offline_pair_test,resolution_cost,0.03,1.6833791526689388
offline_pair_test,resolution_cost,0.04,1.6896125922850225
offline_pair_test,resolution_cost,0.05,1.6961567145741239
offline_pair_test,resolution_cost,0.06,1.702981472533782
